CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
2429,100020033202402429,202402429,2024-04-05,1600,33,1,2,3,8,4,4,2024-04-05T00:00:00,2024-04-05T08:00:00,2024-04-05T00:00:00,15.161688,76.130037,Case registered at Ballari PS 4 regarding domestic violence. Investigation ongoing under IO Chasmum.
2430,100080370202302430,202302430,2023-07-23,2261,370,1,2,3,10,4,16,2023-07-23T00:00:00,2023-07-23T20:00:00,2023-07-23T00:00:00,15.25299,75.184709,Case registered at Chikkaballapur PS 25 regarding sexual assault. Investigation ongoing under IO Shivani.
2431,100200776202602431,202602431,2026-07-13,2138,776,3,2,4,11,3,39,2026-07-13T00:00:00,2026-07-14T19:00:00,2026-07-13T00:00:00,12.738661,75.532835,Case registered at Koppal PS 27 regarding gambling. Investigation ongoing under IO Fiyaz.
2432,100160607202402432,202402432,2024-04-22,1865,607,1,1,3,9,1,31,2024-04-22T00:00:00,2024-04-23T09:00:00,2024-04-22T00:00:00,14.452296,75.339347,Case registered at Haveri PS 2 regarding dowry harassment. Investigation ongoing under IO Ekbal.
2433,100140571202302433,202302433,2023-07-28,2469,571,1,2,5,13,1,27,2023-07-28T00:00:00,2023-07-28T21:00:00,2023-07-28T00:00:00,11.653542,77.109509,Case registered at Gadag PS 24 regarding cheating. Investigation ongoing under IO Gopal.
2434,100250951202502434,202502434,2025-10-25,382,951,1,2,5,13,1,50,2025-10-25T00:00:00,2025-10-25T13:00:00,2025-10-25T00:00:00,17.911221,77.011708,Case registered at Shivamogga PS 29 regarding cheating. Investigation ongoing under IO Kala.
2435,100301079202602435,202602435,2026-01-25,2500,1079,1,2,3,9,1,60,2026-01-25T00:00:00,2026-01-26T15:00:00,2026-01-25T00:00:00,16.858121,77.260646,Case registered at Yadgir PS 12 regarding dowry harassment. Investigation ongoing under IO Rudra.
2436,100210781202602436,202602436,2026-02-15,1909,781,1,2,5,13,2,42,2026-02-15T00:00:00,2026-02-15T10:00:00,2026-02-15T00:00:00,12.415285,78.332207,Case registered at Mandya PS 3 regarding cheating. Investigation ongoing under IO Suhani.
2437,100210779202602437,202602437,2026-05-06,2457,779,1,2,2,4,1,41,2026-05-06T00:00:00,2026-05-06T21:00:00,2026-05-06T00:00:00,12.633631,78.481169,Case registered at Mandya PS 1 regarding theft. Investigation ongoing under IO Arjun.
2438,100270987202402438,202402438,2024-07-06,2017,987,1,1,1,1,3,53,2024-07-06T00:00:00,2024-07-06T18:00:00,2024-07-06T00:00:00,11.721525,78.222337,Case registered at Udupi PS 7 regarding murder. Investigation ongoing under IO Ishani.
2439,100050234202402439,202402439,2024-06-03,1906,234,1,2,3,10,1,10,2024-06-03T00:00:00,2024-06-03T18:00:00,2024-06-03T00:00:00,13.867517,75.809672,Case registered at Bengaluru Urban PS 62 regarding sexual assault. Investigation ongoing under IO Ryan.
2440,100170653202502440,202502440,2025-11-24,2092,653,1,2,2,5,3,34,2025-11-24T00:00:00,2025-11-25T06:00:00,2025-11-24T00:00:00,14.693328,78.336079,Case registered at Kalaburagi PS 19 regarding robbery. Investigation ongoing under IO Krishna.
2441,100210782202402441,202402441,2024-02-06,423,782,1,2,6,16,3,42,2024-02-06T00:00:00,2024-02-06T14:00:00,2024-02-06T00:00:00,14.577157,76.746256,Case registered at Mandya PS 4 regarding identity theft. Investigation ongoing under IO Matthew.
2442,100250948202302442,202302442,2023-04-18,615,948,1,2,3,9,1,49,2023-04-18T00:00:00,2023-04-19T00:00:00,2023-04-18T00:00:00,13.607059,74.538585,Case registered at Shivamogga PS 26 regarding dowry harassment. Investigation ongoing under IO Hredhaan.
2443,100170681202402443,202402443,2024-06-06,1830,681,1,2,4,11,3,33,2024-06-06T00:00:00,2024-06-06T12:00:00,2024-06-06T00:00:00,15.192884,76.344709,Case registered at Kalaburagi PS 47 regarding gambling. Investigation ongoing under IO Faqid.
2444,100240898202302444,202302444,2023-10-04,444,898,2,2,4,11,2,47,2023-10-04T00:00:00,2023-10-04T08:00:00,2023-10-04T00:00:00,17.243751,76.408763,Case registered at Ramanagara PS 5 regarding gambling. Investigation ongoing under IO Karan.
2445,100120513202602445,202602445,2026-07-04,1921,513,3,2,3,10,4,23,2026-07-04T00:00:00,2026-07-05T13:00:00,2026-07-04T00:00:00,15.677242,77.304818,Case registered at Davanagere PS 24 regarding sexual assault. Investigation ongoing under IO Falak.
2446,100301082202402446,202402446,2024-08-04,1251,1082,1,2,6,15,2,60,2024-08-04T00:00:00,2024-08-04T02:00:00,2024-08-04T00:00:00,15.171511,77.794782,Case registered at Yadgir PS 15 regarding online fraud. Investigation ongoing under IO Ekani.
2447,100050224202402447,202402447,2024-09-02,2001,224,1,2,2,7,3,9,2024-09-02T00:00:00,2024-09-03T04:00:00,2024-09-02T00:00:00,17.11166,75.604534,Case registered at Bengaluru Urban PS 52 regarding vehicle theft. Investigation ongoing under IO Laksh.
2448,100100407202602448,202602448,2026-01-19,2337,407,1,2,3,8,2,19,2026-01-19T00:00:00,2026-01-19T20:00:00,2026-01-19T00:00:00,12.929212,75.451466,Case registered at Chitradurga PS 4 regarding domestic violence. Investigation ongoing under IO Frado.
2449,100291047202302449,202302449,2023-02-11,310,1047,1,1,3,9,1,58,2023-02-11T00:00:00,2023-02-12T19:00:00,2023-02-11T00:00:00,18.061463,74.035566,Case registered at Vijayapura PS 9 regarding dowry harassment. Investigation ongoing under IO Janya.
2450,100291054202502450,202502450,2025-04-10,1587,1054,2,2,2,4,1,57,2025-04-10T00:00:00,2025-04-11T08:00:00,2025-04-10T00:00:00,14.45952,76.963841,Case registered at Vijayapura PS 16 regarding theft. Investigation ongoing under IO Krisha.
2451,100260955202502451,202502451,2025-04-17,1416,955,1,2,6,15,3,52,2025-04-17T00:00:00,2025-04-18T10:00:00,2025-04-17T00:00:00,15.800067,75.515325,Case registered at Tumakuru PS 4 regarding online fraud. Investigation ongoing under IO Aashi.
2452,100030131202302452,202302452,2023-07-28,1282,131,2,2,2,6,3,5,2023-07-28T00:00:00,2023-07-28T01:00:00,2023-07-28T00:00:00,17.638064,78.403343,Case registered at Belagavi PS 45 regarding burglary. Investigation ongoing under IO Zayyan.
2453,100030129202302453,202302453,2023-04-07,1599,129,1,2,4,12,2,5,2023-04-07T00:00:00,2023-04-08T06:00:00,2023-04-07T00:00:00,14.581707,75.820382,Case registered at Belagavi PS 43 regarding public nuisance. Investigation ongoing under IO Andrew.
2454,100150587202602454,202602454,2026-02-27,1967,587,3,2,5,14,2,29,2026-02-27T00:00:00,2026-02-28T03:00:00,2026-02-27T00:00:00,12.377865,74.280852,Case registered at Hassan PS 11 regarding criminal breach of trust. Investigation ongoing under IO Bhavika.
2455,100100428202302455,202302455,2023-05-25,385,428,1,2,2,6,1,19,2023-05-25T00:00:00,2023-05-26T13:00:00,2023-05-25T00:00:00,12.595664,76.148849,Case registered at Chitradurga PS 25 regarding burglary. Investigation ongoing under IO Panini.
2456,100090384202502456,202502456,2025-12-11,1454,384,1,2,6,16,4,17,2025-12-11T00:00:00,2025-12-11T23:00:00,2025-12-11T00:00:00,17.961697,77.974322,Case registered at Chikkamagaluru PS 10 regarding identity theft. Investigation ongoing under IO Saanvi.
2457,100030105202402457,202402457,2024-08-21,1645,105,1,1,1,1,2,5,2024-08-21T00:00:00,2024-08-21T12:00:00,2024-08-21T00:00:00,12.840222,76.312231,Case registered at Belagavi PS 19 regarding murder. Investigation ongoing under IO Ekiya.
2458,100020068202502458,202502458,2025-11-06,1868,68,1,2,5,14,2,3,2025-11-06T00:00:00,2025-11-06T04:00:00,2025-11-06T00:00:00,13.620676,77.886986,Case registered at Ballari PS 39 regarding criminal breach of trust. Investigation ongoing under IO Akshay.
2459,100230877202602459,202602459,2026-01-29,2184,877,4,1,1,2,2,45,2026-01-29T00:00:00,2026-01-30T04:00:00,2026-01-29T00:00:00,15.60131,77.849443,Case registered at Raichur PS 13 regarding attempt to murder. Investigation ongoing under IO Chandran.
2460,100050284202402460,202402460,2024-04-06,1988,284,2,2,4,11,3,9,2024-04-06T00:00:00,2024-04-07T00:00:00,2024-04-06T00:00:00,15.659148,78.156085,Case registered at Bengaluru Urban PS 112 regarding gambling. Investigation ongoing under IO Yauvani.
2461,100100414202502461,202502461,2025-10-09,2425,414,1,2,5,13,2,19,2025-10-09T00:00:00,2025-10-09T16:00:00,2025-10-09T00:00:00,17.54693,78.349467,Case registered at Chitradurga PS 11 regarding cheating. Investigation ongoing under IO Vrinda.
2462,100180693202302462,202302462,2023-01-24,766,693,1,2,6,16,3,36,2023-01-24T00:00:00,2023-01-24T15:00:00,2023-01-24T00:00:00,15.114086,76.386392,Case registered at Kodagu PS 2 regarding identity theft. Investigation ongoing under IO Ryan.
2463,100040160202302463,202302463,2023-01-17,34,160,3,2,6,15,1,8,2023-01-17T00:00:00,2023-01-17T11:00:00,2023-01-17T00:00:00,17.069237,77.128098,Case registered at Bengaluru Rural PS 17 regarding online fraud. Investigation ongoing under IO Amara.
2464,100140559202402464,202402464,2024-04-22,934,559,1,1,3,9,4,28,2024-04-22T00:00:00,2024-04-22T01:00:00,2024-04-22T00:00:00,13.329011,75.408198,Case registered at Gadag PS 12 regarding dowry harassment. Investigation ongoing under IO Meera.
2465,100050267202402465,202402465,2024-05-10,1763,267,1,2,6,16,2,9,2024-05-10T00:00:00,2024-05-10T16:00:00,2024-05-10T00:00:00,14.491332,74.855463,Case registered at Bengaluru Urban PS 95 regarding identity theft. Investigation ongoing under IO Jagrati.
2466,100170681202302466,202302466,2023-07-09,171,681,2,2,2,7,1,33,2023-07-09T00:00:00,2023-07-10T12:00:00,2023-07-09T00:00:00,11.728415,74.498531,Case registered at Kalaburagi PS 47 regarding vehicle theft. Investigation ongoing under IO Anirudh.
2467,100301085202302467,202302467,2023-05-21,2311,1085,1,2,2,5,2,59,2023-05-21T00:00:00,2023-05-21T09:00:00,2023-05-21T00:00:00,13.576546,77.051794,Case registered at Yadgir PS 18 regarding robbery. Investigation ongoing under IO Henry.
2468,100170662202402468,202402468,2024-08-21,1842,662,2,1,1,1,1,33,2024-08-21T00:00:00,2024-08-22T15:00:00,2024-08-21T00:00:00,14.101412,77.922158,Case registered at Kalaburagi PS 28 regarding murder. Investigation ongoing under IO Aadi.
2469,100170653202402469,202402469,2024-07-12,1472,653,1,2,2,4,2,33,2024-07-12T00:00:00,2024-07-12T14:00:00,2024-07-12T00:00:00,15.511787,74.461959,Case registered at Kalaburagi PS 19 regarding theft. Investigation ongoing under IO Anita.
2470,100220840202302470,202302470,2023-07-19,2068,840,1,2,5,13,3,44,2023-07-19T00:00:00,2023-07-19T05:00:00,2023-07-19T00:00:00,12.942495,77.527451,Case registered at Mysuru PS 33 regarding cheating. Investigation ongoing under IO Xalak.
2471,100060313202302471,202302471,2023-07-09,95,313,1,2,4,11,3,11,2023-07-09T00:00:00,2023-07-09T19:00:00,2023-07-09T00:00:00,16.967175,77.608123,Case registered at Bidar PS 26 regarding gambling. Investigation ongoing under IO Aishani.
2472,100010019202302472,202302472,2023-08-28,350,19,3,2,4,11,3,2,2023-08-28T00:00:00,2023-08-30T00:00:00,2023-08-28T00:00:00,17.679946,77.964016,Case registered at Bagalkot PS 19 regarding gambling. Investigation ongoing under IO Yochana.
2473,100120492202502473,202502473,2025-05-29,145,492,1,2,6,16,2,24,2025-05-29T00:00:00,2025-05-30T21:00:00,2025-05-29T00:00:00,16.576579,78.551014,Case registered at Davanagere PS 3 regarding identity theft. Investigation ongoing under IO Jairaj.
2474,100250925202502474,202502474,2025-09-25,1345,925,2,2,4,11,2,50,2025-09-25T00:00:00,2025-09-25T08:00:00,2025-09-25T00:00:00,15.77295,77.121905,Case registered at Shivamogga PS 3 regarding gambling. Investigation ongoing under IO Jacob.
2475,100070331202502475,202502475,2025-01-19,908,331,2,2,5,14,1,14,2025-01-19T00:00:00,2025-01-20T23:00:00,2025-01-19T00:00:00,13.452213,74.55534,Case registered at Chamarajanagar PS 15 regarding criminal breach of trust. Investigation ongoing under IO Jack.
2476,100070324202402476,202402476,2024-10-26,845,324,1,1,3,9,1,13,2024-10-26T00:00:00,2024-10-27T05:00:00,2024-10-26T00:00:00,16.020046,74.95536,Case registered at Chamarajanagar PS 8 regarding dowry harassment. Investigation ongoing under IO Ishita.
2477,100170641202402477,202402477,2024-09-14,16,641,1,2,4,11,1,33,2024-09-14T00:00:00,2024-09-15T17:00:00,2024-09-14T00:00:00,14.39528,75.071049,Case registered at Kalaburagi PS 7 regarding gambling. Investigation ongoing under IO Lajita.
2478,100050187202302478,202302478,2023-10-04,565,187,1,2,5,14,2,9,2023-10-04T00:00:00,2023-10-05T04:00:00,2023-10-04T00:00:00,13.326299,77.829549,Case registered at Bengaluru Urban PS 15 regarding criminal breach of trust. Investigation ongoing under IO Yamini.
2479,100291067202502479,202502479,2025-01-24,1607,1067,1,1,3,10,1,58,2025-01-24T00:00:00,2025-01-25T03:00:00,2025-01-24T00:00:00,16.107168,76.569227,Case registered at Vijayapura PS 29 regarding sexual assault. Investigation ongoing under IO Pooja.
2480,100260963202302480,202302480,2023-03-31,232,963,1,2,5,13,4,51,2023-03-31T00:00:00,2023-03-31T11:00:00,2023-03-31T00:00:00,18.26604,75.56314,Case registered at Tumakuru PS 12 regarding cheating. Investigation ongoing under IO Vivaan.
2481,100281032202502481,202502481,2025-12-30,194,1032,1,2,3,10,1,56,2025-12-30T00:00:00,2025-12-31T15:00:00,2025-12-30T00:00:00,13.944159,74.322289,Case registered at Uttara Kannada PS 23 regarding sexual assault. Investigation ongoing under IO Ucchal.
2482,100010026202502482,202502482,2025-11-04,1078,26,1,2,5,13,3,2,2025-11-04T00:00:00,2025-11-05T14:00:00,2025-11-04T00:00:00,17.086611,74.648878,Case registered at Bagalkot PS 26 regarding cheating. Investigation ongoing under IO Anmol.
2483,100050229202302483,202302483,2023-04-07,1312,229,1,2,2,4,1,9,2023-04-07T00:00:00,2023-04-07T17:00:00,2023-04-07T00:00:00,12.628888,77.863071,Case registered at Bengaluru Urban PS 57 regarding theft. Investigation ongoing under IO Vincent.
2484,100291047202502484,202502484,2025-02-17,435,1047,2,2,4,11,1,58,2025-02-17T00:00:00,2025-02-17T02:00:00,2025-02-17T00:00:00,14.980283,76.879374,Case registered at Vijayapura PS 9 regarding gambling. Investigation ongoing under IO Frado.
2485,100140574202602485,202602485,2026-05-05,1693,574,1,2,6,15,2,28,2026-05-05T00:00:00,2026-05-06T07:00:00,2026-05-05T00:00:00,13.124292,75.163179,Case registered at Gadag PS 27 regarding online fraud. Investigation ongoing under IO Gautami.
2486,100080350202402486,202402486,2024-08-01,602,350,1,2,4,11,2,16,2024-08-01T00:00:00,2024-08-02T14:00:00,2024-08-01T00:00:00,14.335639,78.375897,Case registered at Chikkaballapur PS 5 regarding gambling. Investigation ongoing under IO Laksh.
2487,100180720202402487,202402487,2024-02-21,1558,720,1,2,6,16,2,36,2024-02-21T00:00:00,2024-02-21T12:00:00,2024-02-21T00:00:00,12.032505,76.888303,Case registered at Kodagu PS 29 regarding identity theft. Investigation ongoing under IO Omaja.
2488,100301088202502488,202502488,2025-06-01,2412,1088,1,2,6,16,4,60,2025-06-01T00:00:00,2025-06-01T14:00:00,2025-06-01T00:00:00,14.324732,77.198637,Case registered at Yadgir PS 21 regarding identity theft. Investigation ongoing under IO Zashil.
2489,100020082202302489,202302489,2023-11-15,1564,82,1,2,2,6,2,3,2023-11-15T00:00:00,2023-11-16T17:00:00,2023-11-15T00:00:00,14.046966,74.315539,Case registered at Ballari PS 53 regarding burglary. Investigation ongoing under IO Maya.
2490,100140567202402490,202402490,2024-11-21,997,567,1,2,6,15,2,28,2024-11-21T00:00:00,2024-11-21T06:00:00,2024-11-21T00:00:00,16.540364,76.48186,Case registered at Gadag PS 20 regarding online fraud. Investigation ongoing under IO Mahika.
2491,100190737202302491,202302491,2023-07-18,835,737,2,2,2,7,1,37,2023-07-18T00:00:00,2023-07-19T20:00:00,2023-07-18T00:00:00,15.012225,75.182878,Case registered at Kolar PS 17 regarding vehicle theft. Investigation ongoing under IO Nisha.
2492,100220855202402492,202402492,2024-07-24,1161,855,1,1,3,8,4,43,2024-07-24T00:00:00,2024-07-24T19:00:00,2024-07-24T00:00:00,17.403877,76.191501,Case registered at Mysuru PS 48 regarding domestic violence. Investigation ongoing under IO Daniel.
2493,100220818202402493,202402493,2024-06-26,1606,818,1,2,2,7,1,43,2024-06-26T00:00:00,2024-06-27T08:00:00,2024-06-26T00:00:00,14.727295,74.330937,Case registered at Mysuru PS 11 regarding vehicle theft. Investigation ongoing under IO Utkarsh.
2494,100050249202402494,202402494,2024-06-07,1555,249,1,2,3,8,1,9,2024-06-07T00:00:00,2024-06-07T01:00:00,2024-06-07T00:00:00,13.302686,74.159162,Case registered at Bengaluru Urban PS 77 regarding domestic violence. Investigation ongoing under IO Girish.
2495,100040149202502495,202502495,2025-08-18,247,149,1,2,6,16,1,8,2025-08-18T00:00:00,2025-08-18T20:00:00,2025-08-18T00:00:00,17.007873,77.893079,Case registered at Bengaluru Rural PS 6 regarding identity theft. Investigation ongoing under IO Naveen.
2496,100311100202302496,202302496,2023-01-01,994,1100,1,2,1,1,1,61,2023-01-01T00:00:00,2023-01-01T12:00:00,2023-01-01T00:00:00,13.572315,76.823977,Case registered at Vijayanagara PS 4 regarding murder. Investigation ongoing under IO Ishanvi.
2497,100080348202502497,202502497,2025-04-17,2333,348,1,1,3,10,2,15,2025-04-17T00:00:00,2025-04-18T13:00:00,2025-04-17T00:00:00,15.701333,76.4907,Case registered at Chikkaballapur PS 3 regarding sexual assault. Investigation ongoing under IO Manan.
2498,100070324202402498,202402498,2024-07-01,546,324,1,2,1,1,2,14,2024-07-01T00:00:00,2024-07-03T00:00:00,2024-07-01T00:00:00,17.661739,77.583445,Case registered at Chamarajanagar PS 8 regarding murder. Investigation ongoing under IO Nakul.
2499,100050237202502499,202502499,2025-08-06,1036,237,2,2,1,2,3,9,2025-08-06T00:00:00,2025-08-06T09:00:00,2025-08-06T00:00:00,11.828653,75.832083,Case registered at Bengaluru Urban PS 65 regarding attempt to murder. Investigation ongoing under IO Chandani.
2500,100311109202302500,202302500,2023-07-26,542,1109,3,2,4,12,2,61,2023-07-26T00:00:00,2023-07-26T18:00:00,2023-07-26T00:00:00,15.792311,75.962419,Case registered at Vijayanagara PS 13 regarding public nuisance. Investigation ongoing under IO Omaja.
2501,100050233202602501,202602501,2026-02-09,607,233,3,2,5,13,3,10,2026-02-09T00:00:00,2026-02-10T23:00:00,2026-02-09T00:00:00,14.492658,78.174436,Case registered at Bengaluru Urban PS 61 regarding cheating. Investigation ongoing under IO Nakul.
2502,100250939202302502,202302502,2023-06-04,1023,939,2,2,5,13,1,50,2023-06-04T00:00:00,2023-06-04T09:00:00,2023-06-04T00:00:00,14.586804,77.005121,Case registered at Shivamogga PS 17 regarding cheating. Investigation ongoing under IO Onkar.
2503,100070318202302503,202302503,2023-08-17,937,318,3,2,2,6,2,13,2023-08-17T00:00:00,2023-08-18T18:00:00,2023-08-17T00:00:00,14.003946,77.086092,Case registered at Chamarajanagar PS 2 regarding burglary. Investigation ongoing under IO Maya.
2504,100220830202302504,202302504,2023-02-04,86,830,1,2,5,14,3,44,2023-02-04T00:00:00,2023-02-05T12:00:00,2023-02-04T00:00:00,17.433016,74.622647,Case registered at Mysuru PS 23 regarding criminal breach of trust. Investigation ongoing under IO Alka.
2505,100130527202402505,202402505,2024-05-04,2481,527,1,2,5,14,2,25,2024-05-04T00:00:00,2024-05-05T06:00:00,2024-05-04T00:00:00,16.5937,78.235144,Case registered at Dharwad PS 9 regarding criminal breach of trust. Investigation ongoing under IO Deepa.
