AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
6122,2467,Jairaj Pathak,39,M,A1
6123,2468,Bhavna Soman,60,T,A1
6124,2468,Pranit Karpe,63,M,A2
6125,2468,Madhav Bassi,65,F,A3
6126,2469,Vrishti Shah,35,F,A1
6127,2469,Upkaar Pradhan,51,M,A2
6128,2469,Gunbir Acharya,43,F,A3
6129,2470,Darsh Virk,34,M,A1
6130,2471,Wahab Mangal,28,M,A1
6131,2471,Aarnav Sabharwal,58,M,A2
6132,2471,Ranveer Iyer,17,T,A3
6133,2471,Harinakshi Guha,19,T,A4
6134,2472,Bishakha Divan,19,F,A1
6135,2473,Isaac Puri,48,F,A1
6136,2474,Varsha Thakkar,50,F,A1
6137,2474,Ayush Sunder,57,M,A2
6138,2474,Krishna Chacko,59,M,A3
6139,2475,Urishilla Gaba,16,F,A1
6140,2476,Shivansh Chada,19,T,A1
6141,2476,Ubika Tailor,55,T,A2
6142,2476,Hredhaan Sandhu,51,T,A3
6143,2476,Ishita Bhalla,33,F,A4
6144,2477,Maanas Shukla,52,F,A1
6145,2477,Madhavi Bhargava,45,M,A2
6146,2477,Jonathan Kapadia,43,F,A3
6147,2478,Aryan Bandi,38,F,A1
6148,2478,Tanveer Raju,36,F,A2
6149,2478,Ikshita Sinha,40,T,A3
6150,2479,Amruta Pau,32,M,A1
6151,2480,Rehaan Ray,53,T,A1
6152,2480,Urvi Desai,65,F,A2
6153,2480,Isaiah Chander,59,T,A3
6154,2480,Azad Jha,18,F,A4
6155,2481,Owen Palla,39,T,A1
6156,2482,George Mishra,42,T,A1
6157,2482,Irya Bera,24,F,A2
6158,2482,Lekha Nigam,42,T,A3
6159,2482,Isha Manda,36,T,A4
6160,2483,Oliver Rout,54,M,A1
6161,2483,Madhavi Borah,35,F,A2
6162,2483,Daksha Sarraf,21,M,A3
6163,2483,Arunima Parekh,26,T,A4
6164,2484,Charles Prashad,33,T,A1
6165,2484,Veer Subramaniam,43,T,A2
6166,2484,Mitali Baral,27,T,A3
6167,2485,Ijaya Rai,29,M,A1
6168,2486,Arin Lal,25,T,A1
6169,2487,Hamsini Vyas,65,F,A1
6170,2487,Indira Thakkar,49,M,A2
6171,2488,Neel Bhardwaj,45,M,A1
6172,2489,Raagini Srivastava,23,M,A1
6173,2489,Eesha Kaul,43,T,A2
6174,2489,Yasti Chhabra,48,F,A3
6175,2489,Abdul Raval,30,M,A4
6176,2490,Gayathri Garg,31,M,A1
6177,2490,Reva Cherian,49,M,A2
6178,2491,Samar Golla,48,F,A1
6179,2491,Yatan Puri,35,M,A2
6180,2491,Timothy Bahri,53,M,A3
6181,2492,Dakshesh Kakar,64,F,A1
6182,2493,Ranveer Bandi,22,F,A1
6183,2494,Udyati Soni,41,F,A1
6184,2494,Vamakshi Kalita,60,M,A2
6185,2495,Mugdha Savant,51,T,A1
6186,2495,Brinda Behl,44,M,A2
6187,2495,Turvi Bhakta,32,M,A3
6188,2496,Yagnesh Setty,23,T,A1
6189,2497,Tejas Barman,52,F,A1
6190,2498,Abdul Raja,18,M,A1
6191,2498,Rajata Vasa,18,M,A2
6192,2498,Dhruv Baral,63,F,A3
6193,2499,Aarini Deshmukh,32,F,A1
6194,2500,Anmol Dugal,60,M,A1
6195,2500,Zehaan Mitra,63,T,A2
6196,2500,Diya Narain,37,F,A3
6197,2500,Naksh Majumdar,23,F,A4
6198,2501,Falguni Agate,61,M,A1
6199,2501,Chaitaly Dhar,41,F,A2
6200,2501,Lakshit Sahota,58,F,A3
6201,2502,Widisha Dash,35,M,A1
6202,2503,Shivani Sandal,52,F,A1
6203,2503,Ati Mohanty,50,T,A2
6204,2504,Libni Sahni,51,T,A1
6205,2504,Saumya Sarkar,33,T,A2
6206,2505,Benjamin Kurian,25,F,A1
6207,2505,Jason Sachdeva,20,F,A2
6208,2506,Shravya Choudhry,45,M,A1
6209,2506,Rudra Kumar,59,F,A2
6210,2507,Tanveer Dhingra,28,F,A1
6211,2507,Upadhriti Purohit,48,F,A2
6212,2507,Ekani Kurian,38,T,A3
6213,2508,Ranbir Balan,55,M,A1
6214,2508,Nachiket Chaudhry,57,T,A2
6215,2508,Vivaan Rajagopalan,50,M,A3
6216,2508,Eta Memon,42,M,A4
6217,2509,Gaurangi Konda,39,M,A1
6218,2509,Ikshita Ram,46,M,A2
6219,2509,Yutika Edwin,34,M,A3
6220,2509,Ojasvi Patla,26,F,A4
6221,2510,Isaiah Jaggi,18,M,A1
6222,2510,Unnati Ranganathan,22,F,A2
6223,2510,Faras Pau,39,M,A3
6224,2510,Vasatika Anand,48,F,A4
6225,2511,Lajita Dube,31,M,A1
6226,2511,Ekapad Pandya,55,M,A2
6227,2511,Anjali Dyal,61,T,A3
6228,2511,Isaiah Parmar,59,T,A4
6229,2512,Jai Prabhakar,38,F,A1
6230,2513,Umang Devi,62,F,A1
6231,2514,Oscar Raja,42,F,A1
6232,2514,Nitesh Ramesh,40,F,A2
6233,2514,Omisha Kara,42,F,A3
6234,2514,Gagan More,17,F,A4
6235,2515,Bishakha Desai,26,T,A1
6236,2515,Azaan Puri,36,M,A2
6237,2515,Lakshmi Choudhury,44,T,A3
6238,2516,Ishani Walia,40,F,A1
6239,2517,Neel Mody,16,F,A1
6240,2517,Tara Gokhale,52,M,A2
6241,2517,Bhavna Oak,63,T,A3
6242,2517,Chakrika Bala,65,F,A4
6243,2518,Urvashi Sehgal,29,T,A1
6244,2518,Ati Prabhu,61,M,A2
6245,2519,Abhiram Bali,65,T,A1
6246,2519,Hiral Panchal,38,T,A2
6247,2519,Gaurika Goswami,26,T,A3
6248,2520,Azad Das,43,M,A1
6249,2520,Girish Dada,32,M,A2
6250,2520,Sai Panchal,51,T,A3
6251,2520,Vritti Khanna,19,M,A4
6252,2521,Harinakshi Sanghvi,32,M,A1
6253,2521,Deepa Kannan,17,T,A2
6254,2521,Vamakshi Boase,65,T,A3
6255,2522,Daksh Palla,16,M,A1
6256,2522,Owen Narayanan,38,F,A2
6257,2522,Nathan Sule,32,M,A3
6258,2523,Chaaya Dua,31,T,A1
6259,2523,Vasana Narayanan,59,M,A2
6260,2524,Leena Prashad,40,F,A1
6261,2524,Kabir Murthy,62,M,A2
6262,2524,Zarna Narayan,40,F,A3
6263,2525,Devika Balakrishnan,56,M,A1
6264,2526,Kala Das,45,T,A1
6265,2526,Onveer Dhillon,36,T,A2
6266,2526,Prisha Pandya,52,M,A3
6267,2527,Rushil Balan,25,T,A1
6268,2528,Osha Pal,22,F,A1
6269,2528,Yachana Kade,18,T,A2
6270,2528,Neelima Konda,57,F,A3
6271,2528,Parth Peri,20,T,A4
6272,2529,Ira Sheth,46,T,A1
6273,2529,Netra Bhalla,64,M,A2
6274,2529,Dalbir Grover,29,M,A3
6275,2529,Arin Shan,51,F,A4
6276,2530,Osha Varghese,42,T,A1
6277,2530,Kashish Pal,36,T,A2
6278,2530,Laban Rajan,58,F,A3
6279,2531,Rohan Sarin,30,F,A1
6280,2531,Yutika Kade,25,T,A2
6281,2532,Abhimanyu Varghese,44,M,A1
6282,2533,Vanya Dave,27,F,A1
6283,2533,Odika Natarajan,51,T,A2
6284,2533,Gunbir Vohra,42,M,A3
6285,2533,Udyati Pathak,22,T,A4
6286,2534,Ria Nagarajan,24,M,A1
6287,2535,Om Uppal,43,T,A1
6288,2535,Netra Sarin,54,T,A2
6289,2535,Faris Sura,35,T,A3
6290,2536,Pooja Gopal,16,T,A1
6291,2536,Hema Koshy,60,F,A2
6292,2536,Pallavi Pingle,31,M,A3
6293,2537,Omkaar Singh,34,T,A1
6294,2537,Forum Krishnamurthy,53,T,A2
6295,2537,Odika Gera,51,T,A3
6296,2538,Deepa Sagar,54,M,A1
6297,2539,Teerth Goel,28,T,A1
6298,2540,Harini Bhatti,30,M,A1
6299,2540,Dayita Raghavan,62,T,A2
6300,2540,Chatura Sagar,18,T,A3
6301,2540,Omya Sanghvi,56,F,A4
6302,2541,Noah Nori,56,M,A1
6303,2542,Jyoti Shanker,33,F,A1
6304,2542,Sanaya Sama,45,M,A2
6305,2542,Jeevika Sama,58,M,A3
6306,2542,Brijesh Sama,60,F,A4
6307,2543,Zayan Jain,30,F,A1
6308,2544,Gautami Vaidya,44,F,A1
6309,2544,Vansha Comar,51,F,A2
6310,2544,Rudra Deshmukh,57,M,A3
6311,2544,Siddharth Buch,45,M,A4
6312,2545,Gopal Thaker,46,T,A1
6313,2546,Inaya Tella,51,M,A1
6314,2546,Ishani Shroff,19,F,A2
6315,2546,Frederick Chaudhary,64,F,A3
6316,2547,Irya Char,37,F,A1
6317,2547,Samarth Deol,36,T,A2
6318,2547,Zansi Rao,35,T,A3
6319,2547,Zinal Sandal,58,T,A4
6320,2548,Ganga Bhasin,42,T,A1
6321,2549,Girish Kapoor,60,T,A1
6322,2549,Geetika Gokhale,27,T,A2
6323,2549,Kashvi Soni,33,M,A3
6324,2550,Panini Sawhney,49,T,A1
6325,2550,Ekaraj Dhar,42,T,A2
6326,2550,Nisha Swaminathan,60,F,A3
6327,2551,Netra Bir,62,F,A1
6328,2551,Utkarsh Dara,50,F,A2
6329,2551,Rudra Vala,31,M,A3
6330,2551,Daksha Patil,45,T,A4
6331,2552,Hemang Seshadri,52,M,A1
6332,2553,Samarth Mistry,37,M,A1
6333,2554,Maya Gaba,34,M,A1
6334,2555,Bakhshi Chawla,24,T,A1
6335,2556,Gabriel Srinivasan,21,F,A1
6336,2556,Anmol Swaminathan,41,F,A2
6337,2556,Warinder Buch,37,T,A3
6338,2557,Vasana Chanda,52,F,A1
6339,2557,Indali Sule,17,T,A2
6340,2557,Panini Nadig,28,M,A3
6341,2558,Saumya Shere,29,F,A1
6342,2558,Ubika Das,38,T,A2
6343,2559,Aarav Suri,37,M,A1
6344,2560,Qadim Savant,63,F,A1
6345,2561,Osha Mangat,28,F,A1
6346,2561,Harini Mohanty,34,M,A2
6347,2561,Oeshi Modi,36,T,A3
6348,2561,Anita Hari,17,T,A4
6349,2562,Samuel Singhal,49,F,A1
6350,2563,Libni Nair,31,F,A1
6351,2563,Aayush Dhar,62,T,A2
6352,2564,Kamala Bahl,52,M,A1
6353,2565,William Prakash,57,T,A1
6354,2565,Avni Murty,59,F,A2
6355,2565,Sachi Kata,25,F,A3
6356,2566,Zehaan Swamy,41,T,A1
6357,2566,Priya Agate,28,M,A2
6358,2566,Max Thakkar,58,F,A3
6359,2567,Wriddhish Ramachandran,26,M,A1
6360,2568,Pushti Vala,28,M,A1
6361,2569,Pranit Dhar,54,F,A1
6362,2570,Viraj Parsa,36,M,A1
6363,2571,Sathvik Mann,47,M,A1
6364,2571,Indali Bhandari,58,M,A2
6365,2571,Ubika Dube,16,M,A3
6366,2571,Nilima Saraf,16,T,A4
6367,2572,Sachi Yohannan,33,T,A1
6368,2572,Saanvi Karnik,43,T,A2
6369,2573,Teerth Bali,40,M,A1
6370,2573,Tanveer Sunder,59,F,A2
6371,2574,Jacob Bhakta,35,F,A1
6372,2574,Wyatt Doshi,33,F,A2
6373,2575,Anusha Choudhry,31,M,A1
6374,2576,Urmi Gopal,59,T,A1
6375,2576,Unni Rau,37,M,A2
6376,2576,Ijaya Soni,34,M,A3
6377,2576,Mekhala Virk,61,M,A4
6378,2577,Yashoda Pant,33,T,A1
6379,2577,Avi Vaidya,55,M,A2
6380,2577,Radha Dyal,19,F,A3
6381,2578,Dayita Thakur,36,T,A1
6382,2578,Udant Pai,55,M,A2
6383,2578,Kavya Mahajan,22,M,A3
6384,2578,Bhavini Nagy,19,T,A4
6385,2579,Lucky Doctor,19,M,A1
6386,2579,Lohit Sanghvi,37,F,A2
6387,2579,Kritika Chad,20,M,A3
6388,2580,Oni Singhal,22,T,A1
6389,2580,Yagnesh Yogi,46,T,A2
6390,2580,Eiravati Chokshi,20,F,A3
6391,2580,Ishita Khosla,24,F,A4
6392,2581,Abeer Bhagat,45,F,A1
6393,2581,Neha Buch,32,T,A2
6394,2581,Jasmit Wagle,65,F,A3
6395,2581,Theodore Dugar,54,F,A4
6396,2582,Joshua Char,31,F,A1
6397,2582,Dayamai Mammen,44,F,A2
6398,2582,Ranveer Prakash,27,T,A3
6399,2582,Sanya Ratti,34,F,A4
6400,2583,Agastya Palla,26,M,A1
6401,2583,Kala Bhattacharyya,22,T,A2
6402,2584,Zilmil Sundaram,18,M,A1
6403,2584,Benjamin Thakkar,59,T,A2
6404,2584,Devansh Setty,26,M,A3
6405,2584,Aryan Prashad,28,F,A4
6406,2585,Rachit Mangat,23,M,A1
6407,2585,Jalsa Dhawan,39,M,A2
6408,2585,Yadavi Parmer,28,M,A3
6409,2586,Adweta Pandya,27,F,A1
6410,2586,Eshana Lall,32,M,A2
6411,2586,Anita Magar,46,F,A3
6412,2587,Rachit Tata,48,F,A1
6413,2588,Balhaar Nayar,47,T,A1
6414,2588,Lajita Dua,29,M,A2
6415,2588,Ayaan Batta,43,F,A3
6416,2588,Manya Ahuja,50,T,A4
6417,2589,Lakshit Kant,58,T,A1
6418,2590,Kashish Shankar,60,T,A1
6419,2590,Forum Sundaram,42,F,A2
6420,2590,Vamakshi Kothari,57,F,A3
6421,2590,Darika Sura,29,M,A4
6422,2591,Lakshit Shah,16,T,A1
6423,2591,Anita Tank,35,T,A2
6424,2592,Kiaan Keer,39,T,A1
6425,2592,Shivani Handa,49,F,A2
6426,2592,Theodore Krish,35,M,A3
6427,2592,Yagnesh Chaudhari,47,M,A4
6428,2593,Yutika Savant,62,T,A1
6429,2593,Mitesh Patla,56,M,A2
6430,2593,Ekaja Raval,50,F,A3
6431,2593,Odika Wali,34,T,A4
6432,2594,George Murthy,19,M,A1
6433,2595,Idika Comar,62,T,A1
6434,2595,Anika Sane,33,M,A2
6435,2595,George Om,20,F,A3
6436,2596,Janaki Mannan,51,F,A1
6437,2596,Gaurangi Keer,38,M,A2
6438,2596,Thomas Tank,47,F,A3
6439,2597,Veer Majumdar,36,F,A1
6440,2597,Kevin Kaul,46,M,A2
6441,2597,Priya Golla,28,T,A3
6442,2597,Lakshmi Sanghvi,33,T,A4
6443,2598,Netra Kamdar,23,M,A1
6444,2598,Darpan Prasad,33,F,A2
6445,2598,Sai Chadha,40,M,A3
6446,2598,Fitan Iyengar,36,F,A4
6447,2599,Aayush Gade,27,T,A1
6448,2600,Imaran Subramanian,65,F,A1
6449,2601,Anjali Hegde,21,F,A1
6450,2602,Vansha Doshi,30,M,A1
6451,2602,Hemang Sur,21,M,A2
6452,2603,Bimala Lala,39,T,A1
6453,2604,Faras Date,34,M,A1
6454,2604,Hemang Pillay,30,M,A2
6455,2605,Ekalinga Sandhu,46,M,A1
6456,2605,Siya Bava,17,F,A2
6457,2606,Praneel Bahri,34,M,A1
6458,2607,Raghav Soman,38,F,A1
6459,2607,Zarna Madan,22,T,A2
6460,2607,Gaurang Jaggi,25,T,A3
6461,2608,Harsh Muni,30,F,A1
6462,2608,Hardik Mammen,65,T,A2
6463,2608,Eta Wali,54,F,A3
6464,2609,Wyatt Venkatesh,30,F,A1
6465,2609,Lavanya Zachariah,34,F,A2
6466,2610,Lekha Majumdar,35,F,A1
6467,2610,Harini Aggarwal,38,F,A2
6468,2610,Anthony Amble,17,F,A3
6469,2611,Yochana Srinivas,37,T,A1
6470,2612,Qadim Ganesan,49,M,A1
6471,2612,Watika Kapadia,20,T,A2
6472,2612,Ekiya Bhargava,34,M,A3
6473,2613,Lohit Gala,52,M,A1
6474,2613,Jasmit Lad,32,M,A2
6475,2613,Charles Padmanabhan,61,T,A3
6476,2614,Maanav Salvi,25,T,A1
6477,2614,Ladli Bhatia,64,T,A2
6478,2614,Tara Dugar,16,M,A3
6479,2615,Gavin Biswas,34,F,A1
6480,2615,Ryan Saraf,19,T,A2
6481,2615,Oni Mukherjee,56,F,A3
6482,2615,Naksh Patel,22,M,A4
6483,2616,Turvi Guha,23,F,A1
6484,2616,Charita Pillai,54,T,A2
6485,2616,Nachiket Nanda,29,F,A3
6486,2617,Mitali Peri,49,T,A1
6487,2617,Harsh Gaba,37,M,A2
6488,2618,Aarush Brar,24,F,A1
6489,2618,Joshua Bora,50,M,A2
6490,2618,Udarsh Varty,55,T,A3
6491,2618,Ishani Kade,27,M,A4
6492,2619,Sudiksha Mani,60,T,A1
6493,2619,Pavani Venkatesh,19,F,A2
6494,2619,Joshua Pathak,41,M,A3
6495,2619,Kamya Mangat,48,M,A4
6496,2620,Vrishti Hayre,44,F,A1
6497,2620,Ladli Salvi,58,F,A2
6498,2621,Ojasvi Cheema,20,T,A1
6499,2621,Chakradhar Bose,54,T,A2
6500,2621,Tanay Bahri,60,F,A3
6501,2621,Praneel Chauhan,32,T,A4
6502,2622,Omisha Vala,21,F,A1
6503,2622,Laban Halder,37,F,A2
6504,2622,Isha Lad,60,T,A3
6505,2623,Chakrika Lalla,44,M,A1
6506,2624,Ekanta Dash,59,T,A1
6507,2624,Vrinda Sastry,47,T,A2
6508,2624,Xiti Bali,36,F,A3
6509,2624,Jeet Pandit,28,T,A4
6510,2625,Parth Ramaswamy,65,F,A1
6511,2625,Geetika Pant,27,F,A2
6512,2625,Oeshi Baria,49,F,A3
6513,2625,Rehaan Ram,21,T,A4
6514,2626,Yug Goda,41,F,A1
6515,2627,Qabil Kale,41,M,A1
6516,2627,Pushti Mane,43,F,A2
6517,2627,Viraj Atwal,50,T,A3
6518,2627,Yashodhara Brar,56,F,A4
6519,2628,Triveni Mahajan,58,M,A1
6520,2628,Jacob Ghose,61,T,A2
6521,2628,Fiyaz Anand,23,T,A3
6522,2628,Lucky Mann,26,F,A4
6523,2629,Teerth Sethi,57,T,A1
6524,2629,Gauri Jayaraman,28,F,A2
6525,2630,Nilima Saraf,58,M,A1
6526,2630,Jyoti Zacharia,56,F,A2
6527,2631,Triya Jhaveri,28,T,A1
6528,2631,Januja Mannan,35,T,A2
6529,2631,Farhan Badami,44,M,A3
6530,2632,Christopher Dhawan,33,F,A1
6531,2632,Ganga Sachdeva,54,M,A2
6532,2632,Ganga Rajagopal,34,M,A3
6533,2632,Ranbir Narula,27,M,A4
6534,2633,Harrison Ganguly,34,T,A1
6535,2634,Jack Nadig,30,M,A1
6536,2635,Ikshita Atwal,29,F,A1
6537,2636,Nisha Mitter,56,T,A1
6538,2636,Krishna Nagarajan,59,M,A2
6539,2636,Theodore Gokhale,20,M,A3
6540,2637,Lakshit Pillai,56,M,A1
6541,2638,Michael Mohanty,35,F,A1
6542,2638,Madhavi Das,56,M,A2
6543,2638,Nathaniel Yadav,47,F,A3
6544,2639,Radhika Koshy,56,T,A1
6545,2639,Harrison Nadkarni,60,M,A2
6546,2639,Falan Singh,38,F,A3
6547,2639,Tanay Keer,17,M,A4
6548,2640,Lopa Behl,35,T,A1
6549,2641,Gabriel Tailor,62,M,A1
6550,2642,Ojasvi Magar,39,F,A1
6551,2643,Ishanvi Chand,36,F,A1
6552,2643,Yahvi Karan,40,F,A2
6553,2643,Charvi Dugar,45,M,A3
6554,2644,Yatin Borra,45,F,A1
6555,2644,Lakshmi Oommen,46,F,A2
6556,2644,Ladli Sankaran,52,F,A3
6557,2644,Gaurang Johal,44,M,A4
6558,2645,Liam Nair,59,F,A1
6559,2645,Dayamai Vaidya,27,T,A2
6560,2645,Rachit Sekhon,50,F,A3
6561,2646,Aadi Ram,25,M,A1
6562,2647,Advika Sharma,51,M,A1
6563,2647,Abhiram Sethi,16,T,A2
6564,2647,Akshay Chhabra,24,T,A3
6565,2648,Lajita Ranganathan,38,M,A1
6566,2649,Lila Sur,58,F,A1
6567,2649,Yashodhara Srivastava,31,T,A2
6568,2649,Varenya Mohan,48,T,A3
6569,2650,Samuel Kannan,28,T,A1
6570,2651,Lekha Bobal,28,F,A1
6571,2651,Barkha Chandra,17,F,A2
6572,2652,Barkha Narain,45,F,A1
6573,2653,Yachana Shanker,54,F,A1
6574,2653,Netra Bora,46,F,A2
6575,2653,Frado Apte,24,T,A3
6576,2653,Lavanya Boase,39,T,A4
6577,2654,Pallavi Aurora,35,F,A1
6578,2654,Christopher Kapadia,41,T,A2
6579,2654,Vasudha Bobal,55,M,A3
6580,2655,Ganga Chatterjee,45,T,A1
6581,2655,Mitesh Banik,44,T,A2
6582,2656,Udarsh Zachariah,56,M,A1
6583,2656,Ekansh Cherian,17,T,A2
6584,2657,Yatan Raman,49,F,A1
6585,2657,Chaaya Gopal,23,M,A2
6586,2657,Leela Reddy,42,M,A3
6587,2658,Rudra Bajwa,37,M,A1
6588,2659,Yoshita Buch,49,M,A1
6589,2659,Sathvik Anne,20,T,A2
6590,2659,Zarna Magar,22,M,A3
6591,2659,Tejas Dar,34,M,A4
6592,2660,Harinakshi Bera,30,M,A1
6593,2660,Barkha Khare,31,M,A2
6594,2660,Ridhi Chatterjee,44,M,A3
6595,2661,Dalbir Venkatesh,61,M,A1
6596,2662,Ekaja Subramanian,64,M,A1
6597,2662,Faraj Barad,20,F,A2
6598,2663,Amrita Das,25,F,A1
6599,2663,Kabir Parsa,30,F,A2
6600,2663,Inaya Chacko,48,M,A3
6601,2664,Varenya Cherian,28,M,A1
6602,2664,Onkar Bhargava,56,F,A2
6603,2665,Girindra Mangal,27,F,A1
6604,2665,Chakradev Deep,20,T,A2
6605,2665,Kamala Krish,36,F,A3
6606,2666,Anika Bava,50,F,A1
6607,2667,Mohini Tandon,38,M,A1
6608,2668,Pranit Sheth,23,F,A1
6609,2668,Upadhriti Vala,36,M,A2
6610,2669,Sachi Bath,19,M,A1
6611,2669,Gaurang Arora,39,F,A2
6612,2669,Urvi Kaul,48,M,A3
6613,2669,Azaan Goyal,46,M,A4
6614,2670,Chakrika More,24,M,A1
6615,2670,Ucchal Walia,64,M,A2
6616,2671,Yatin Malhotra,34,F,A1
6617,2671,Abhimanyu Bhat,63,M,A2
6618,2671,Hemang Patla,56,F,A3
6619,2671,Gabriel Hora,57,T,A4
6620,2672,Hitesh Rama,25,T,A1
6621,2672,Amrita Sachdev,64,F,A2
6622,2673,Upkaar Mand,17,M,A1
6623,2673,Aahana Bhalla,60,F,A2
6624,2673,Kala Sarraf,41,M,A3
6625,2673,Dayamai Tara,37,T,A4
6626,2674,Chaitaly Choudhary,58,M,A1
6627,2675,Krish Chaudhry,26,M,A1
6628,2675,Tanveer Pal,35,M,A2
6629,2675,Charan Mody,49,T,A3
6630,2675,Balveer Pau,20,F,A4
6631,2676,Priya Mutti,25,F,A1
6632,2676,Madhavi Saini,26,T,A2
6633,2677,Logan Barad,27,M,A1
6634,2677,Andrew Cheema,64,T,A2
6635,2677,Geetika Vyas,65,F,A3
6636,2677,Jhalak Sami,49,T,A4
6637,2678,Farhan Palla,19,M,A1
6638,2678,Wazir Guha,26,T,A2
6639,2678,Yochana Kuruvilla,55,T,A3
6640,2679,Warhi Zachariah,50,M,A1
6641,2679,Teerth De,47,T,A2
6642,2680,Osha Padmanabhan,65,T,A1
6643,2680,Amol Cherian,58,F,A2
6644,2681,Daksh Dhar,30,T,A1
6645,2681,Abhimanyu Madan,24,M,A2
6646,2681,Reyansh Rana,18,M,A3
6647,2681,Isaac Varty,56,M,A4
6648,2682,Oeshi Buch,39,F,A1
6649,2683,Tanvi Nadkarni,44,M,A1
6650,2683,Nirja Mistry,38,F,A2
6651,2684,Gaurang Lanka,50,F,A1
6652,2685,Urmi Nazareth,32,F,A1
6653,2686,Faris Yadav,39,M,A1
6654,2686,Riya Varty,63,T,A2
6655,2687,Faris Misra,27,T,A1
6656,2687,Anthony Chaudhuri,33,T,A2
6657,2687,Aradhana Yogi,18,T,A3
6658,2688,Rohan Parmar,54,T,A1
6659,2689,Chaman Mukherjee,51,T,A1
6660,2690,Omya Chaudry,50,F,A1
6661,2690,Triveni Guha,57,T,A2
6662,2690,Urmi Aggarwal,19,T,A3
6663,2690,Xiti Mallick,52,M,A4
6664,2691,Tanveer Panchal,27,T,A1
6665,2691,Nicholas Nagar,52,T,A2
6666,2691,Mitali Deol,50,T,A3
6667,2691,Dakshesh Bandi,40,F,A4
6668,2692,Chameli Mahal,63,T,A1
6669,2692,Hemangini Sandhu,53,M,A2
6670,2692,Wazir Barman,57,T,A3
6671,2693,Praneel Kala,60,T,A1
6672,2693,Ekani Hari,59,T,A2
6673,2693,Ayush Dalal,53,M,A3
6674,2693,Vanya Ramanathan,29,T,A4
6675,2694,Utkarsh Shroff,17,F,A1
6676,2694,Jasmit Salvi,24,F,A2
6677,2694,Vamakshi Madan,41,T,A3
6678,2694,Lipika Nair,28,F,A4
6679,2695,Vamakshi Mangal,32,M,A1
6680,2695,Hemangini Wagle,51,M,A2
6681,2696,Libni Yohannan,39,F,A1
6682,2697,Vritti Johal,18,T,A1
6683,2697,Hritik Chadha,65,T,A2
6684,2697,Vasana Wali,61,M,A3
6685,2698,Sanaya Brahmbhatt,50,F,A1
6686,2698,Reyansh Bhavsar,31,T,A2
6687,2698,Praneel Tank,21,T,A3
6688,2698,Omya Bhakta,54,T,A4
6689,2699,Aditya Narayanan,35,T,A1
6690,2699,Ekta Singhal,64,M,A2
6691,2700,George Wali,56,F,A1
6692,2700,Eesha Comar,22,T,A2
6693,2701,Yachana Sule,27,T,A1
6694,2701,Qushi Upadhyay,49,F,A2
6695,2701,Divya Chokshi,25,F,A3
6696,2701,Rajeshri Rout,30,M,A4
6697,2702,Qarin Ram,54,M,A1
6698,2702,Faras Deol,63,F,A2
6699,2702,Libni Prasad,20,T,A3
6700,2703,Ishwar Raghavan,57,F,A1
6701,2703,Liam Ahluwalia,34,F,A2
6702,2703,Nathan Sheth,37,T,A3
6703,2703,Fitan Kala,42,T,A4
6704,2704,Aachal Savant,62,F,A1
6705,2705,Joshua Bhatti,35,T,A1
6706,2705,Ojasvi Ramakrishnan,50,T,A2
6707,2705,Zansi Kothari,34,F,A3
6708,2705,Yochana Anne,37,T,A4
6709,2706,Diya Uppal,23,F,A1
6710,2707,Unnati Bera,62,M,A1
6711,2707,Aashi Mistry,16,M,A2
6712,2707,Aradhana Pall,28,M,A3
6713,2707,Darsh Raghavan,18,F,A4
6714,2708,Nidra Narula,41,T,A1
6715,2708,Peter Loyal,30,F,A2
6716,2708,Charita Ramachandran,49,M,A3
6717,2709,Fariq Dhar,29,M,A1
6718,2709,Baljiwan Gopal,60,M,A2
6719,2710,Shivansh Rajagopal,53,M,A1
6720,2710,Azad Nair,19,T,A2
6721,2711,Faras Bhagat,62,T,A1
6722,2712,Naveen Sandhu,18,F,A1
6723,2712,Aahana Wali,51,F,A2
6724,2712,Pahal Magar,22,T,A3
6725,2713,Irya Kurian,42,M,A1
6726,2713,Sanya Saran,18,T,A2
6727,2713,Warinder Bhakta,49,T,A3
6728,2714,Harita Saini,35,M,A1
6729,2714,Lakshit Madan,27,T,A2
6730,2715,Om Jha,19,T,A1
6731,2715,Vansha Dar,28,F,A2
6732,2715,Indrajit Datta,43,T,A3
6733,2716,Upasna Nanda,61,T,A1
6734,2716,Ekaraj Chauhan,51,M,A2
6735,2716,Imaran Prakash,40,F,A3
6736,2717,Edhitha Sanghvi,16,T,A1
6737,2717,Ati Sane,59,M,A2
6738,2718,Kritika Gupta,55,F,A1
6739,2718,Urvashi Palla,55,M,A2
6740,2719,Oscar Keer,54,T,A1
6741,2720,Oeshi Mohanty,38,T,A1
6742,2720,Benjamin Radhakrishnan,23,M,A2
6743,2721,Hemani Sachdev,64,F,A1
6744,2721,Ranbir Nath,34,F,A2
6745,2722,Abdul Basu,45,M,A1
6746,2722,Banjeet Yogi,64,T,A2
6747,2722,Praneel Datta,33,M,A3
6748,2723,Jagrati Rajagopal,47,T,A1
6749,2723,Azaan Manne,49,T,A2
6750,2723,Leela Bobal,49,T,A3
6751,2723,Jackson Aurora,53,F,A4
6752,2724,Rehaan Basu,42,F,A1
6753,2724,Omya Naik,29,M,A2
